ROBT,2011-03-11 08:20,6.306,30,-2.159,981.7
ROBT,2011-03-11 08:25,6.308,23,-2.159,981.57
ROBT,2011-03-11 08:30,6.301,28,-2.162,981.75
ROBT,2011-03-11 08:35,6.307,30,-2.162,981.6
ROBT,2011-03-11 08:40,6.301,30,-2.163,981.61
ROBT,2011-03-11 08:45,6.292,30,-2.162,981.45
ROBT,2011-03-11 08:50,6.286,30,-2.162,981.46
ROBT,2011-03-11 08:55,6.288,27,-2.163,981.46
ROBT,2011-03-11 09:00,6.274,25,-2.162,981.46
ROBT,2011-03-11 09:05,6.265,30,-2.163,981.62
ROBT,2011-03-11 09:10,6.262,30,-2.164,981.46
ROBT,2011-03-11 09:15,6.254,30,-2.165,981.46
ROBT,2011-03-11 09:20,6.247,30,-2.165,981.46
ROBT,2011-03-11 09:25,6.243,29,-2.164,981.46
ROBT,2011-03-11 09:30,6.237,23,-2.164,981.46
ROBT,2011-03-11 09:35,6.233,30,-2.165,981.3
ROBT,2011-03-11 09:40,6.224,30,-2.164,981.3
ROBT,2011-03-11 09:45,6.222,30,-2.163,981.46
ROBT,2011-03-11 09:50,6.214,30,-2.163,981.46
ROBT,2011-03-11 09:55,6.214,30,-2.163,981.46
ROBT,2011-03-11 10:00,6.209,22,-2.164,981.46
ROBT,2011-03-11 10:05,6.207,30,-2.164,981.46
ROBT,2011-03-11 10:10,6.201,30,-2.163,981.46
ROBT,2011-03-11 10:15,6.197,30,-2.163,981.46
ROBT,2011-03-11 10:20,6.187,30,-2.163,981.46
ROBT,2011-03-11 10:25,6.182,30,-2.163,981.46
ROBT,2011-03-11 10:30,6.178,25,-2.164,981.46
ROBT,2011-03-11 10:35,6.172,27,-2.163,981.46
ROBT,2011-03-11 10:40,6.168,30,-2.163,981.46
ROBT,2011-03-11 10:45,6.161,30,-2.164,981.46
ROBT,2011-03-11 10:50,6.164,30,-2.164,981.46
ROBT,2011-03-11 10:55,6.158,30,-2.163,981.46
ROBT,2011-03-11 11:00,6.148,29,-2.164,981.3
ROBT,2011-03-11 11:05,6.141,23,-2.164,981.3
ROBT,2011-03-11 11:10,6.140,30,-2.164,981.3
ROBT,2011-03-11 11:15,6.140,30,-2.164,981.3
ROBT,2011-03-11 11:20,6.132,30,-2.163,981.3
ROBT,2011-03-11 11:25,6.132,30,-2.164,981.3
ROBT,2011-03-11 11:30,6.126,30,-2.165,981.3
ROBT,2011-03-11 11:35,6.125,23,-2.165,981.3
ROBT,2011-03-11 11:40,6.114,30,-2.166,981.3
ROBT,2011-03-11 11:45,6.111,30,-2.167,981.14
ROBT,2011-03-11 11:50,6.108,30,-2.168,981.14
ROBT,2011-03-11 11:55,6.099,30,-2.17,980.98
ROBT,2011-03-11 12:00,6.093,30,-2.169,981.14
ROBT,2011-03-11 12:05,6.086,25,-2.168,980.98
ROBT,2011-03-11 12:10,6.079,27,-2.167,981.14
ROBT,2011-03-11 12:15,6.066,30,-2.167,981.14
ROBT,2011-03-11 12:20,6.060,30,-2.166,981.14
ROBT,2011-03-11 12:25,6.050,30,-2.166,980.98
ROBT,2011-03-11 12:30,6.054,30,-2.167,980.81
ROBT,2011-03-11 12:35,6.044,26,-2.168,980.81
ROBT,2011-03-11 12:40,6.038,26,-2.169,980.81
ROBT,2011-03-11 12:45,6.034,30,-2.17,980.65
ROBT,2011-03-11 12:50,6.025,30,-2.174,980.65
ROBT,2011-03-11 12:55,6.019,30,-2.174,980.49
ROBT,2011-03-11 13:00,6.009,30,-2.172,980.49
ROBT,2011-03-11 13:05,5.998,27,-2.173,980.49
ROBT,2011-03-11 13:10,5.991,26,-2.175,980.65
ROBT,2011-03-11 13:15,5.974,30,-2.174,980.49
ROBT,2011-03-11 13:20,5.969,30,-2.173,980.33
ROBT,2011-03-11 13:25,5.955,30,-2.173,980.33
ROBT,2011-03-11 13:30,5.947,30,-2.172,980.33
ROBT,2011-03-11 13:35,5.941,27,-2.171,980.33
